model,obs,lead_day,threshold_mm_day,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
neuralgcm,CHIRPS,5,20,0.3,0.12206572769953052,213,0.1779342723004695,0.000804602581521739,0.022002377717391303
neuralgcm,CHIRPS,5,20,0.4,0.1834862385321101,109,0.21651376146788992,0.0005010190217391305,0.022002377717391303
neuralgcm,CHIRPS,5,20,0.5,0.3068181818181818,88,0.19318181818181818,0.00036090353260869563,0.022002377717391303
neuralgcm,CHIRPS,5,20,0.6,0.23404255319148937,47,0.3659574468085106,0.00036514945652173914,0.022002377717391303
neuralgcm,CHIRPS,5,20,0.7,0.24,25,0.45999999999999996,0.00024414062499999997,0.022002377717391303
neuralgcm,CHIRPS,5,20,0.8,0.4166666666666667,12,0.38333333333333336,9.765625e-05,0.022002377717391303
neuralgcm,CHIRPS,5,20,0.9,0.2,5,0.7,7.430366847826086e-05,0.022002377717391303
neuralgcm,CHIRPS,5,20,1.0,,0,,,0.022002377717391303
neuralgcm,CHIRPS,7,1,0.0,0.056485551295239876,10693,0.056485551295239876,0.012822690217391304,0.1516134510869565
neuralgcm,CHIRPS,7,1,0.1,0.13277034951911798,4263,0.032770349519117975,0.002965777853260868,0.1516134510869565
neuralgcm,CHIRPS,7,1,0.2,0.18199672667757774,3055,0.01800327332242227,0.0011676290760869574,0.1516134510869565
neuralgcm,CHIRPS,7,1,0.3,0.23471698113207548,2650,0.06528301886792451,0.0036727241847826077,0.1516134510869565
neuralgcm,CHIRPS,7,1,0.4,0.27586206896551724,2262,0.12413793103448278,0.005961277173913045,0.1516134510869565
neuralgcm,CHIRPS,7,1,0.5,0.31945059813912274,2257,0.18054940186087726,0.008651069972826086,0.1516134510869565
neuralgcm,CHIRPS,7,1,0.6,0.39645719105862504,2371,0.20354280894137494,0.010245414402173912,0.1516134510869565
neuralgcm,CHIRPS,7,1,0.7,0.4702054794520548,2920,0.22979452054794514,0.014245074728260865,0.1516134510869565
neuralgcm,CHIRPS,7,1,0.8,0.5584763948497854,3728,0.24152360515021465,0.019115149456521742,0.1516134510869565
neuralgcm,CHIRPS,7,1,0.9,0.6196257961783439,5024,0.2803742038216561,0.029904042119565225,0.1516134510869565
neuralgcm,CHIRPS,7,1,1.0,0.7438142367719832,7881,0.2561857632280168,0.04286260190217392,0.1516134510869565
neuralgcm,CHIRPS,7,5,0.0,0.03570363427208044,23471,0.03570363427208044,0.017790421195652176,0.09026621942934783
neuralgcm,CHIRPS,7,5,0.1,0.156,4750,0.055999999999999994,0.005647078804347825,0.09026621942934783
neuralgcm,CHIRPS,7,5,0.2,0.21900452488687783,3315,0.019004524886877816,0.0013374660326086947,0.09026621942934783
neuralgcm,CHIRPS,7,5,0.3,0.2892175943947061,2569,0.010782405605293865,0.0005880604619565205,0.09026621942934783
neuralgcm,CHIRPS,7,5,0.4,0.31825460368294634,2498,0.08174539631705369,0.004335088315217394,0.09026621942934783
neuralgcm,CHIRPS,7,5,0.5,0.37660611431103236,2257,0.12339388568896764,0.005912449048913043,0.09026621942934783
neuralgcm,CHIRPS,7,5,0.6,0.41543756145526056,2034,0.18456243854473942,0.007969599184782608,0.09026621942934783
neuralgcm,CHIRPS,7,5,0.7,0.43529411764705883,1870,0.2647058823529411,0.010508661684782606,0.09026621942934783
neuralgcm,CHIRPS,7,5,0.8,0.44724501758499413,1706,0.3527549824150059,0.012775985054347828,0.09026621942934783
neuralgcm,CHIRPS,7,5,0.9,0.48838752488387527,1507,0.41161247511612475,0.013168733016304347,0.09026621942934783
neuralgcm,CHIRPS,7,5,1.0,0.5723158828748891,1127,0.4276841171251109,0.010232676630434782,0.09026621942934783
neuralgcm,CHIRPS,7,10,0.0,0.03610385619910893,32545,0.03610385619910893,0.024944802989130436,0.06288001019021738
neuralgcm,CHIRPS,7,10,0.1,0.14519629118169264,5069,0.04519629118169263,0.004863705842391304,0.06288001019021738
neuralgcm,CHIRPS,7,10,0.2,0.19540636042402826,2830,0.004593639575971753,0.00027598505434782737,0.06288001019021738
neuralgcm,CHIRPS,7,10,0.3,0.22904761904761906,2100,0.07095238095238093,0.00316321331521739,0.06288001019021738
neuralgcm,CHIRPS,7,10,0.4,0.21584302325581395,1376,0.18415697674418607,0.005379585597826088,0.06288001019021738
neuralgcm,CHIRPS,7,10,0.5,0.2479757085020243,988,0.25202429149797567,0.00528617527173913,0.06288001019021738
neuralgcm,CHIRPS,7,10,0.6,0.26181818181818184,825,0.33818181818181814,0.005923063858695651,0.06288001019021738
neuralgcm,CHIRPS,7,10,0.7,0.29900332225913623,602,0.4009966777408637,0.0051248301630434775,0.06288001019021738
neuralgcm,CHIRPS,7,10,0.8,0.33495145631067963,412,0.4650485436893204,0.0040675951086956525,0.06288001019021738
neuralgcm,CHIRPS,7,10,0.9,0.4140625,256,0.4859375,0.0026409646739130434,0.06288001019021738
neuralgcm,CHIRPS,7,10,1.0,0.43564356435643564,101,0.5643564356435644,0.0012100883152173915,0.06288001019021738
neuralgcm,CHIRPS,7,20,0.0,0.0181683694697425,43262,0.0181683694697425,0.016686480978260868,0.023671025815217392
neuralgcm,CHIRPS,7,20,0.1,0.07262823422605538,2203,0.027371765773944623,0.0012801460597826088,0.023671025815217392
neuralgcm,CHIRPS,7,20,0.2,0.1003627569528416,827,0.09963724304715842,0.0017493206521739134,0.023671025815217392
neuralgcm,CHIRPS,7,20,0.3,0.1475,400,0.1525,0.0012950067934782608,0.023671025815217392
neuralgcm,CHIRPS,7,20,0.4,0.15384615384615385,208,0.24615384615384617,0.0010869565217391304,0.023671025815217392
neuralgcm,CHIRPS,7,20,0.5,0.18888888888888888,90,0.3111111111111111,0.000594429347826087,0.023671025815217392
neuralgcm,CHIRPS,7,20,0.6,0.16666666666666666,60,0.43333333333333335,0.0005519701086956522,0.023671025815217392
neuralgcm,CHIRPS,7,20,0.7,0.45454545454545453,33,0.24545454545454543,0.00017195991847826085,0.023671025815217392
neuralgcm,CHIRPS,7,20,0.8,0.25,20,0.55,0.0002335258152173913,0.023671025815217392
neuralgcm,CHIRPS,7,20,0.9,,0,,,0.023671025815217392
neuralgcm,CHIRPS,7,20,1.0,0.0,1,1.0,2.122961956521739e-05,0.023671025815217392
neuralgcm,ERA5,1,1,0.0,0.06729043137681553,18383,0.06729043137681553,0.01920807453416149,0.10099999999999999
neuralgcm,ERA5,1,1,0.1,0.1676779935275081,4944,0.06767799352750808,0.005195652173913043,0.10099999999999999
neuralgcm,ERA5,1,1,0.2,0.23109965635738833,3492,0.031099656357388317,0.001686335403726708,0.10099999999999999
neuralgcm,ERA5,1,1,0.3,0.3042986425339366,2652,0.004298642533936636,0.00017701863354037202,0.10099999999999999
neuralgcm,ERA5,1,1,0.4,0.37926675094816686,2373,0.020733249051833158,0.0007639751552795044,0.10099999999999999
neuralgcm,ERA5,1,1,0.5,0.4499484004127967,1938,0.05005159958720329,0.0015062111801242232,0.10099999999999999
neuralgcm,ERA5,1,1,0.6,0.4992643452672879,2039,0.10073565473271207,0.003189440993788818,0.10099999999999999
neuralgcm,ERA5,1,1,0.7,0.5558223289315727,2499,0.14417767106842727,0.005594720496894407,0.10099999999999999
neuralgcm,ERA5,1,1,0.8,0.6509609423434594,3226,0.14903905765654069,0.007465838509316774,0.10099999999999999
neuralgcm,ERA5,1,1,0.9,0.7308491480814517,7219,0.16915085191854828,0.018961180124223605,0.10099999999999999
neuralgcm,ERA5,1,1,1.0,0.8465622001918772,15635,0.15343779980812278,0.03725155279503105,0.10099999999999999
neuralgcm,ERA5,1,5,0.0,0.05193849775619804,40779,0.05193849775619804,0.03288819875776398,0.10521894409937889
neuralgcm,ERA5,1,5,0.1,0.2614738202973497,3094,0.16147382029734972,0.007757763975155279,0.10521894409937889
neuralgcm,ERA5,1,5,0.2,0.3316831683168317,2222,0.1316831683168317,0.004543478260869565,0.10521894409937889
neuralgcm,ERA5,1,5,0.3,0.36617927527018435,1573,0.06617927527018436,0.0016164596273291925,0.10521894409937889
neuralgcm,ERA5,1,5,0.4,0.4198581560283688,1410,0.019858156028368767,0.00043478260869565154,0.10521894409937889
neuralgcm,ERA5,1,5,0.5,0.4249456127628716,1379,0.07505438723712837,0.0016071428571428573,0.10521894409937889
neuralgcm,ERA5,1,5,0.6,0.49047282992237123,1417,0.10952717007762874,0.0024099378881987567,0.10521894409937889
neuralgcm,ERA5,1,5,0.7,0.5284552845528455,1476,0.17154471544715444,0.00393167701863354,0.10521894409937889
neuralgcm,ERA5,1,5,0.8,0.5392103839913467,1849,0.26078961600865336,0.007487577639751553,0.10521894409937889
neuralgcm,ERA5,1,5,0.9,0.6025748670584943,3573,0.29742513294150574,0.016501552795031054,0.10521894409937889
neuralgcm,ERA5,1,5,1.0,0.7020255863539445,5628,0.2979744136460555,0.026040372670807457,0.10521894409937889
neuralgcm,ERA5,1,10,0.0,0.04355699017851871,50807,0.04355699017851871,0.034363354037267084,0.08265993788819875
neuralgcm,ERA5,1,10,0.1,0.2361482613679786,2617,0.13614826136797858,0.0055326086956521735,0.08265993788819875
neuralgcm,ERA5,1,10,0.2,0.28858218318695106,1594,0.08858218318695105,0.0021925465838509312,0.08265993788819875
neuralgcm,ERA5,1,10,0.3,0.3017319963536919,1097,0.0017319963536919225,2.9503105590062717e-05,0.08265993788819875
neuralgcm,ERA5,1,10,0.4,0.3473325766174801,881,0.052667423382519896,0.0007204968944099383,0.08265993788819875
neuralgcm,ERA5,1,10,0.5,0.3731527093596059,812,0.12684729064039407,0.0015993788819875774,0.08265993788819875
neuralgcm,ERA5,1,10,0.6,0.38271604938271603,729,0.21728395061728395,0.0024596273291925467,0.08265993788819875
neuralgcm,ERA5,1,10,0.7,0.40090600226500567,883,0.2990939977349943,0.0041009316770186325,0.08265993788819875
neuralgcm,ERA5,1,10,0.8,0.42177589852008457,946,0.3782241014799155,0.005555900621118013,0.08265993788819875
neuralgcm,ERA5,1,10,0.9,0.4673024523160763,1468,0.4326975476839237,0.009863354037267081,0.08265993788819875
neuralgcm,ERA5,1,10,1.0,0.5923616523772408,2566,0.4076383476227592,0.01624223602484472,0.08265993788819875
neuralgcm,ERA5,1,20,0.0,0.020269476651509303,59597,0.020269476651509303,0.01875776397515528,0.03691770186335404
neuralgcm,ERA5,1,20,0.1,0.1800796812749004,1255,0.0800796812749004,0.00156055900621118,0.03691770186335404
neuralgcm,ERA5,1,20,0.2,0.21496815286624205,628,0.014968152866242035,0.00014596273291925463,0.03691770186335404
neuralgcm,ERA5,1,20,0.3,0.23853211009174313,436,0.061467889908256856,0.0004161490683229812,0.03691770186335404
neuralgcm,ERA5,1,20,0.4,0.26384364820846906,307,0.13615635179153096,0.0006490683229813665,0.03691770186335404
neuralgcm,ERA5,1,20,0.5,0.27238805970149255,268,0.22761194029850745,0.0009472049689440993,0.03691770186335404
neuralgcm,ERA5,1,20,0.6,0.24596774193548387,248,0.3540322580645161,0.0013633540372670807,0.03691770186335404
neuralgcm,ERA5,1,20,0.7,0.30677290836653387,251,0.3932270916334661,0.0015326086956521736,0.03691770186335404
neuralgcm,ERA5,1,20,0.8,0.2891566265060241,249,0.5108433734939759,0.0019751552795031057,0.03691770186335404
neuralgcm,ERA5,1,20,0.9,0.3112391930835735,347,0.5887608069164265,0.003172360248447205,0.03691770186335404
neuralgcm,ERA5,1,20,1.0,0.49385749385749383,814,0.5061425061425062,0.006397515527950311,0.03691770186335404
neuralgcm,ERA5,3,1,0.0,0.05312403340550572,12932,0.05312403340550572,0.010667701863354036,0.10185093167701864
neuralgcm,ERA5,3,1,0.1,0.13536121673003804,6575,0.03536121673003803,0.00361024844720497,0.10185093167701864
neuralgcm,ERA5,3,1,0.2,0.20380766414449597,4097,0.003807664144495959,0.00024223602484471963,0.10185093167701864
neuralgcm,ERA5,3,1,0.3,0.26828518746158575,3254,0.03171481253841424,0.0016024844720496883,0.10185093167701864
neuralgcm,ERA5,3,1,0.4,0.3063063063063063,2997,0.09369369369369374,0.004360248447204971,0.10185093167701864
neuralgcm,ERA5,3,1,0.5,0.38105413105413105,2808,0.11894586894586895,0.005186335403726708,0.10185093167701864
neuralgcm,ERA5,3,1,0.6,0.4609053497942387,3159,0.13909465020576128,0.006822981366459625,0.10185093167701864
neuralgcm,ERA5,3,1,0.7,0.5498521902714324,3721,0.15014780972856756,0.008675465838509314,0.10185093167701864
neuralgcm,ERA5,3,1,0.8,0.6415841584158416,4545,0.15841584158415845,0.011180124223602487,0.10185093167701864
neuralgcm,ERA5,3,1,0.9,0.719047619047619,5670,0.18095238095238098,0.015931677018633544,0.10185093167701864
neuralgcm,ERA5,3,1,1.0,0.8523425761507991,14642,0.1476574238492009,0.033571428571428565,0.10185093167701864
neuralgcm,ERA5,3,5,0.0,0.03869860122146858,35531,0.03869860122146858,0.021350931677018636,0.06929813664596274
neuralgcm,ERA5,3,5,0.1,0.17270992366412213,5240,0.07270992366412213,0.005916149068322981,0.06929813664596274
neuralgcm,ERA5,3,5,0.2,0.23658751099384345,3411,0.03658751099384344,0.0019378881987577637,0.06929813664596274
neuralgcm,ERA5,3,5,0.3,0.31156848828956707,2818,0.01156848828956708,0.0005062111801242241,0.06929813664596274
neuralgcm,ERA5,3,5,0.4,0.39111803661862093,2567,0.008881963381379088,0.0003540372670807472,0.06929813664596274
neuralgcm,ERA5,3,5,0.5,0.4445849136114623,2373,0.055415086388537704,0.002041925465838509,0.06929813664596274
neuralgcm,ERA5,3,5,0.6,0.5072,2500,0.0928,0.003602484472049689,0.06929813664596274
neuralgcm,ERA5,3,5,0.7,0.5618577887381833,2433,0.1381422112618167,0.005218944099378882,0.06929813664596274
neuralgcm,ERA5,3,5,0.8,0.6071107110711071,2222,0.1928892889288929,0.00665527950310559,0.06929813664596274
neuralgcm,ERA5,3,5,0.9,0.6411657559198543,2196,0.25883424408014577,0.00882608695652174,0.06929813664596274
neuralgcm,ERA5,3,5,1.0,0.7330331296236732,3109,0.2669668703763268,0.012888198757763977,0.06929813664596274
neuralgcm,ERA5,3,10,0.0,0.03551063829787234,47000,0.03551063829787234,0.025916149068322982,0.05469565217391304
neuralgcm,ERA5,3,10,0.1,0.16399036531513447,4982,0.06399036531513447,0.0049503105590062105,0.05469565217391304
neuralgcm,ERA5,3,10,0.2,0.2373806275579809,2932,0.03738062755798088,0.0017018633540372664,0.05469565217391304
neuralgcm,ERA5,3,10,0.3,0.3142584644730567,2097,0.014258464473056731,0.00046428571428571374,0.05469565217391304
neuralgcm,ERA5,3,10,0.4,0.3491671807526218,1621,0.0508328192473782,0.0012795031055900631,0.05469565217391304
neuralgcm,ERA5,3,10,0.5,0.37308622078968573,1241,0.12691377921031427,0.0024456521739130437,0.05469565217391304
neuralgcm,ERA5,3,10,0.6,0.4410745233968804,1154,0.15892547660311956,0.0028478260869565213,0.05469565217391304
neuralgcm,ERA5,3,10,0.7,0.4550379198266522,923,0.24496208017334775,0.003510869565217391,0.05469565217391304
neuralgcm,ERA5,3,10,0.8,0.5418060200668896,897,0.25819397993311044,0.003596273291925467,0.05469565217391304
neuralgcm,ERA5,3,10,0.9,0.6345903771131339,769,0.2654096228868661,0.0031692546583850937,0.05469565217391304
neuralgcm,ERA5,3,10,1.0,0.6045918367346939,784,0.39540816326530615,0.0048136645962732925,0.05469565217391304
neuralgcm,ERA5,3,20,0.0,0.01895011232872014,58311,0.01895011232872014,0.017158385093167704,0.025701863354037274
neuralgcm,ERA5,3,20,0.1,0.1371520774505849,2479,0.03715207745058491,0.0014301242236024845,0.025701863354037274
neuralgcm,ERA5,3,20,0.2,0.19572368421052633,1216,0.004276315789473684,8.074534161490683e-05,0.025701863354037274
neuralgcm,ERA5,3,20,0.3,0.2808683853459973,737,0.019131614654002704,0.00021894409937888188,0.025701863354037274
neuralgcm,ERA5,3,20,0.4,0.3347732181425486,463,0.0652267818574514,0.0004689440993788819,0.025701863354037274
neuralgcm,ERA5,3,20,0.5,0.3446969696969697,264,0.15530303030303028,0.0006366459627329191,0.025701863354037274
neuralgcm,ERA5,3,20,0.6,0.31654676258992803,278,0.28345323741007195,0.0012236024844720498,0.025701863354037274
neuralgcm,ERA5,3,20,0.7,0.4107142857142857,224,0.28928571428571426,0.0010062111801242236,0.025701863354037274
neuralgcm,ERA5,3,20,0.8,0.4540229885057471,174,0.3459770114942529,0.0009347826086956523,0.025701863354037274
neuralgcm,ERA5,3,20,0.9,0.3333333333333333,132,0.5666666666666667,0.0011614906832298135,0.025701863354037274
neuralgcm,ERA5,3,20,1.0,0.27049180327868855,122,0.7295081967213115,0.0013819875776397517,0.025701863354037274
neuralgcm,ERA5,5,1,0.0,0.042031029619181946,14180,0.042031029619181946,0.009254658385093168,0.09461335403726708
neuralgcm,ERA5,5,1,0.1,0.13751284686536486,4865,0.03751284686536485,0.0028338509316770183,0.09461335403726708
neuralgcm,ERA5,5,1,0.2,0.19390368852459017,3904,0.0060963114754098435,0.0003695652173913048,0.09461335403726708
neuralgcm,ERA5,5,1,0.3,0.26042908224076283,3356,0.039570917759237156,0.002062111801242234,0.09461335403726708
neuralgcm,ERA5,5,1,0.4,0.3160264105642257,3332,0.08397358943577432,0.00434472049689441,0.09461335403726708
neuralgcm,ERA5,5,1,0.5,0.39845834568633265,3373,0.10154165431366735,0.005318322981366459,0.09461335403726708
neuralgcm,ERA5,5,1,0.6,0.4793932455638237,3494,0.1206067544361763,0.006543478260869566,0.09461335403726708
neuralgcm,ERA5,5,1,0.7,0.5507326513685374,3617,0.14926734863146252,0.008383540372670806,0.09461335403726708
neuralgcm,ERA5,5,1,0.8,0.6295819935691318,4665,0.17041800643086824,0.012344720496894416,0.09461335403726708
neuralgcm,ERA5,5,1,0.9,0.7402696904688937,6526,0.15973030953110634,0.016186335403726708,0.09461335403726708
neuralgcm,ERA5,5,1,1.0,0.8672830073349633,13088,0.13271699266503667,0.026972049689440992,0.09461335403726708
neuralgcm,ERA5,5,5,0.0,0.030469244447123355,33181,0.030469244447123355,0.015698757763975158,0.064
neuralgcm,ERA5,5,5,0.1,0.1588226034944121,6353,0.058822603494412096,0.005802795031055901,0.064
neuralgcm,ERA5,5,5,0.2,0.2635321100917431,4360,0.06353211009174309,0.004301242236024843,0.064
neuralgcm,ERA5,5,5,0.3,0.31305903398926654,3354,0.013059033989266555,0.0006801242236024849,0.064
neuralgcm,ERA5,5,5,0.4,0.3715753424657534,2920,0.02842465753424661,0.0012888198757763992,0.064
neuralgcm,ERA5,5,5,0.5,0.4331279449075752,2759,0.06687205509242478,0.0028649068322981358,0.064
neuralgcm,ERA5,5,5,0.6,0.48711656441717793,2445,0.11288343558282204,0.004285714285714284,0.064
neuralgcm,ERA5,5,5,0.7,0.5289438798055678,2263,0.17105612019443217,0.0060108695652173905,0.064
neuralgcm,ERA5,5,5,0.8,0.6074808472284813,2219,0.19251915277151876,0.006633540372670809,0.064
neuralgcm,ERA5,5,5,0.9,0.6889676561807709,2257,0.21103234381922908,0.0073959627329192555,0.064
neuralgcm,ERA5,5,5,1.0,0.745740498034076,2289,0.25425950196592395,0.00903726708074534,0.064
neuralgcm,ERA5,5,10,0.0,0.03306310254163015,45640,0.03306310254163015,0.02343167701863354,0.05157142857142857
neuralgcm,ERA5,5,10,0.1,0.1777143816076523,5959,0.07771438160765229,0.007190993788819875,0.05157142857142857
neuralgcm,ERA5,5,10,0.2,0.22853651084631837,3273,0.028536510846318364,0.0014503105590062113,0.05157142857142857
neuralgcm,ERA5,5,10,0.3,0.28778821520068315,2342,0.012211784799316838,0.0004440993788819881,0.05157142857142857
neuralgcm,ERA5,5,10,0.4,0.329073482428115,1878,0.070926517571885,0.0020683229813664604,0.05157142857142857
neuralgcm,ERA5,5,10,0.5,0.3616133518776078,1438,0.1383866481223922,0.0030900621118012425,0.05157142857142857
neuralgcm,ERA5,5,10,0.6,0.4381533101045296,1148,0.16184668989547035,0.002885093167701863,0.05157142857142857
neuralgcm,ERA5,5,10,0.7,0.4908350305498982,982,0.20916496945010177,0.003189440993788819,0.05157142857142857
neuralgcm,ERA5,5,10,0.8,0.5768757687576875,813,0.2231242312423125,0.0028167701863354047,0.05157142857142857
neuralgcm,ERA5,5,10,0.9,0.6365159128978225,597,0.2634840871021775,0.0024425465838509314,0.05157142857142857
neuralgcm,ERA5,5,10,1.0,0.5,330,0.5,0.002562111801242236,0.05157142857142857
neuralgcm,ERA5,5,20,0.0,0.019352482960077896,57512,0.019352482960077896,0.017282608695652173,0.024954968944099376
neuralgcm,ERA5,5,20,0.1,0.11689961880559085,3148,0.01689961880559085,0.000826086956521739,0.024954968944099376
neuralgcm,ERA5,5,20,0.2,0.20213577421815407,1311,0.0021357742181540573,4.347826086956474e-05,0.024954968944099376
neuralgcm,ERA5,5,20,0.3,0.21923076923076923,780,0.08076923076923076,0.0009782608695652173,0.024954968944099376
neuralgcm,ERA5,5,20,0.4,0.2876712328767123,584,0.11232876712328771,0.001018633540372671,0.024954968944099376
neuralgcm,ERA5,5,20,0.5,0.28061224489795916,392,0.21938775510204084,0.0013354037267080746,0.024954968944099376
neuralgcm,ERA5,5,20,0.6,0.328125,256,0.271875,0.0010807453416149069,0.024954968944099376
neuralgcm,ERA5,5,20,0.7,0.397196261682243,214,0.302803738317757,0.0010062111801242236,0.024954968944099376
neuralgcm,ERA5,5,20,0.8,0.456,125,0.34400000000000003,0.0006677018633540373,0.024954968944099376
neuralgcm,ERA5,5,20,0.9,0.423728813559322,59,0.476271186440678,0.00043633540372670814,0.024954968944099376
neuralgcm,ERA5,5,20,1.0,0.05263157894736842,19,0.9473684210526316,0.00027950310559006215,0.024954968944099376
neuralgcm,ERA5,7,1,0.0,0.029519650655021833,11450,0.029519650655021833,0.0052484472049689436,0.10452018633540372
neuralgcm,ERA5,7,1,0.1,0.1164079822616408,5412,0.016407982261640794,0.0013788819875776394,0.10452018633540372
neuralgcm,ERA5,7,1,0.2,0.18420441347270616,4305,0.015795586527293848,0.0010559006211180127,0.10452018633540372
neuralgcm,ERA5,7,1,0.3,0.23426482110211544,3829,0.06573517889788455,0.003908385093167701,0.10452018633540372
neuralgcm,ERA5,7,1,0.4,0.281638846737481,3295,0.118361153262519,0.006055900621118014,0.10452018633540372
neuralgcm,ERA5,7,1,0.5,0.35574644549763035,3376,0.14425355450236965,0.007562111801242236,0.10452018633540372
neuralgcm,ERA5,7,1,0.6,0.4492298916143754,3506,0.1507701083856246,0.008208074534161489,0.10452018633540372
neuralgcm,ERA5,7,1,0.7,0.5227708533077661,4172,0.17722914669223389,0.011481366459627327,0.10452018633540372
neuralgcm,ERA5,7,1,0.8,0.6253244345569151,5394,0.17467556544308493,0.014630434782608698,0.10452018633540372
neuralgcm,ERA5,7,1,0.9,0.7164892164892165,7326,0.18351078351078354,0.02087577639751553,0.10452018633540372
neuralgcm,ERA5,7,1,1.0,0.874098094852047,12335,0.12590190514795296,0.02411490683229813,0.10452018633540372
neuralgcm,ERA5,7,5,0.0,0.02267435975301144,29637,0.02267435975301144,0.010434782608695653,0.06025931677018634
neuralgcm,ERA5,7,5,0.1,0.1346378504672897,6848,0.034637850467289705,0.003683229813664595,0.06025931677018634
neuralgcm,ERA5,7,5,0.2,0.19697279607281654,4889,0.003027203927183475,0.0002298136645962734,0.06025931677018634
neuralgcm,ERA5,7,5,0.3,0.28267555099948743,3902,0.017324449000512554,0.0010496894409937885,0.06025931677018634
neuralgcm,ERA5,7,5,0.4,0.3512985199664898,3581,0.048701480033510214,0.0027080745341614915,0.06025931677018634
neuralgcm,ERA5,7,5,0.5,0.4243531202435312,3285,0.07564687975646878,0.003858695652173912,0.06025931677018634
neuralgcm,ERA5,7,5,0.6,0.4561705053282915,2909,0.14382949467170847,0.006496894409937888,0.06025931677018634
neuralgcm,ERA5,7,5,0.7,0.511756061719324,2722,0.18824393828067598,0.007956521739130435,0.06025931677018634
neuralgcm,ERA5,7,5,0.8,0.5635610766045549,2415,0.23643892339544514,0.008866459627329192,0.06025931677018634
neuralgcm,ERA5,7,5,0.9,0.6741032370953631,2286,0.2258967629046369,0.008018633540372671,0.06025931677018634
neuralgcm,ERA5,7,5,1.0,0.7673935617860852,1926,0.2326064382139148,0.006956521739130433,0.06025931677018634
neuralgcm,ERA5,7,10,0.0,0.03010105353687379,41859,0.03010105353687379,0.01956521739130435,0.04813354037267081
neuralgcm,ERA5,7,10,0.1,0.13685932388222466,7336,0.036859323882224654,0.004198757763975156,0.04813354037267081
neuralgcm,ERA5,7,10,0.2,0.20042593469001418,4226,0.0004259346900141736,2.795031055900462e-05,0.04813354037267081
neuralgcm,ERA5,7,10,0.3,0.25908372827804105,3165,0.04091627172195894,0.002010869565217392,0.04813354037267081
neuralgcm,ERA5,7,10,0.4,0.2775700934579439,2140,0.1224299065420561,0.00406832298136646,0.04813354037267081
neuralgcm,ERA5,7,10,0.5,0.3481979230299328,1637,0.1518020769700672,0.003858695652173913,0.04813354037267081
neuralgcm,ERA5,7,10,0.6,0.39970171513795677,1341,0.2002982848620432,0.004170807453416148,0.04813354037267081
neuralgcm,ERA5,7,10,0.7,0.48169014084507045,1065,0.2183098591549295,0.003610248447204968,0.04813354037267081
neuralgcm,ERA5,7,10,0.8,0.5499398315282792,831,0.25006016847172086,0.003226708074534162,0.04813354037267081
neuralgcm,ERA5,7,10,0.9,0.6210131332082551,533,0.2789868667917449,0.0023090062111801243,0.04813354037267081
neuralgcm,ERA5,7,10,1.0,0.7378277153558053,267,0.26217228464419473,0.0010869565217391302,0.04813354037267081
neuralgcm,ERA5,7,20,0.0,0.017662170841361593,56052,0.017662170841361593,0.015372670807453416,0.021908385093167705
neuralgcm,ERA5,7,20,0.1,0.1014676113360324,3952,0.00146761133603239,9.006211180124232e-05,0.021908385093167705
neuralgcm,ERA5,7,20,0.2,0.12793876435210497,1829,0.07206123564789504,0.002046583850931678,0.021908385093167705
neuralgcm,ERA5,7,20,0.3,0.24419684308263695,1077,0.05580315691736304,0.0009332298136645961,0.021908385093167705
neuralgcm,ERA5,7,20,0.4,0.2913907284768212,604,0.10860927152317884,0.0010186335403726712,0.021908385093167705
neuralgcm,ERA5,7,20,0.5,0.40062111801242234,322,0.09937888198757766,0.0004968944099378883,0.021908385093167705
neuralgcm,ERA5,7,20,0.6,0.4151624548736462,277,0.18483754512635375,0.000795031055900621,0.021908385093167705
neuralgcm,ERA5,7,20,0.7,0.45222929936305734,157,0.24777070063694262,0.0006040372670807453,0.021908385093167705
neuralgcm,ERA5,7,20,0.8,0.5434782608695652,92,0.25652173913043486,0.00036645962732919263,0.021908385093167705
neuralgcm,ERA5,7,20,0.9,0.38095238095238093,21,0.5190476190476191,0.0001692546583850932,0.021908385093167705
neuralgcm,ERA5,7,20,1.0,0.9411764705882353,17,0.05882352941176472,1.552795031055901e-05,0.021908385093167705
