model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,ERA5,1,5,JJAS,0.9,0.7657192075796727,1161,0.1342807924203273,0.0024958376024590166,0.035172259221311473
gencast,ERA5,1,5,JJAS,1.0,0.9053377814845704,2398,0.09466221851542955,0.003634093237704919,0.035172259221311473
gencast,ERA5,1,10,JJAS,0.0,0.013193156050298907,53361,0.013193156050298907,0.011270491803278687,0.02459336577868852
gencast,ERA5,1,10,JJAS,0.1,0.1611154144074361,2582,0.06111541440743609,0.0025262551229508195,0.02459336577868852
gencast,ERA5,1,10,JJAS,0.2,0.24551831644583008,1283,0.04551831644583007,0.0009349385245901636,0.02459336577868852
gencast,ERA5,1,10,JJAS,0.3,0.3181377303588749,1031,0.018137730358874893,0.0002993724385245904,0.02459336577868852
gencast,ERA5,1,10,JJAS,0.4,0.35872235872235875,814,0.041277641277641275,0.0005379098360655737,0.02459336577868852
gencast,ERA5,1,10,JJAS,0.5,0.39968895800933124,643,0.10031104199066876,0.001032594774590164,0.02459336577868852
gencast,ERA5,1,10,JJAS,0.6,0.4945652173913043,552,0.10543478260869565,0.0009317366803278688,0.02459336577868852
gencast,ERA5,1,10,JJAS,0.7,0.5511363636363636,528,0.1488636363636363,0.001258324795081967,0.02459336577868852
gencast,ERA5,1,10,JJAS,0.8,0.6209016393442623,488,0.1790983606557377,0.0013992059426229508,0.02459336577868852
gencast,ERA5,1,10,JJAS,0.9,0.66,450,0.24,0.0017289959016393442,0.02459336577868852
gencast,ERA5,1,10,JJAS,1.0,0.7718579234972678,732,0.22814207650273222,0.002673539959016393,0.02459336577868852
gencast,ERA5,1,20,JJAS,0.0,0.00510851362552227,59117,0.00510851362552227,0.004834784836065574,0.01153144211065574
gencast,ERA5,1,20,JJAS,0.1,0.07526881720430108,1395,0.024731182795698928,0.0005523181352459017,0.01153144211065574
gencast,ERA5,1,20,JJAS,0.2,0.11366711772665765,739,0.08633288227334236,0.0010213883196721312,0.01153144211065574
gencast,ERA5,1,20,JJAS,0.3,0.1566579634464752,383,0.1433420365535248,0.0008789062499999999,0.01153144211065574
gencast,ERA5,1,20,JJAS,0.4,0.22310756972111553,251,0.1768924302788845,0.0007108094262295084,0.01153144211065574
gencast,ERA5,1,20,JJAS,0.5,0.22580645161290322,155,0.27419354838709675,0.0006803919057377048,0.01153144211065574
gencast,ERA5,1,20,JJAS,0.6,0.21428571428571427,98,0.3857142857142857,0.0006051485655737704,0.01153144211065574
gencast,ERA5,1,20,JJAS,0.7,0.2972972972972973,74,0.40270270270270264,0.00047707479508196714,0.01153144211065574
gencast,ERA5,1,20,JJAS,0.8,0.27419354838709675,62,0.5258064516129033,0.0005219006147540985,0.01153144211065574
gencast,ERA5,1,20,JJAS,0.9,0.42857142857142855,70,0.4714285714285715,0.0005283043032786886,0.01153144211065574
gencast,ERA5,1,20,JJAS,1.0,0.625,120,0.375,0.0007204149590163934,0.01153144211065574
gencast,ERA5,3,1,JJAS,0.0,0.02386165318102491,31515,0.02386165318102491,0.012038934426229508,0.03276447233606557
