hits,misses,false_alarms,correct_negatives,pod,far,csi,frequency_bias,observed_event_rate,forecast_event_rate,model,obs,lead_day,threshold_mm_day,season
15651,3295,8086,35432,0.8260846616700095,0.340649618738678,0.5789804675939627,1.2528765966430908,0.30331070696721313,0.3800108862704918,neuralgcm,ERA5,5,1,JJAS
4596,4067,4206,49595,0.5305321482165531,0.4778459441036128,0.35713730670603777,1.016045249913425,0.13868788422131148,0.14091316598360656,neuralgcm,ERA5,5,5,JJAS
514,3527,796,57627,0.12719623855481316,0.6076335877862595,0.10626421335538556,0.32417718386537986,0.06469326331967214,0.020972079918032786,neuralgcm,ERA5,5,10,JJAS
0,807,0,61657,0.0,,0.0,0.0,0.012919441598360656,0.0,neuralgcm,ERA5,5,20,JJAS
12440,6506,3240,40278,0.6566029768816637,0.2066326530612245,0.5607139637609303,0.8276153277736725,0.30331070696721313,0.2510245901639344,fourcastnet,ERA5,7,1,JJAS
3895,4768,1359,52442,0.4496132979337412,0.25866006851922346,0.38864498104170825,0.6064873600369387,0.13868788422131148,0.0841124487704918,fourcastnet,ERA5,7,5,JJAS
1151,2890,827,57596,0.2848304875030933,0.41809908998988876,0.23644207066557107,0.4894828012868102,0.06469326331967214,0.03166623975409836,fourcastnet,ERA5,7,10,JJAS
72,735,203,61454,0.08921933085501858,0.7381818181818182,0.07128712871287128,0.34076827757125155,0.012919441598360656,0.004402535860655738,fourcastnet,ERA5,7,20,JJAS
16273,2673,6828,36690,0.8589148105140927,0.2955716202761785,0.6313727011717234,1.219307505542067,0.30331070696721313,0.36982902151639346,gencast,ERA5,7,1,JJAS
5718,2945,3940,49861,0.6600484820500981,0.4079519569269,0.45370149964294215,1.114856285351495,0.13868788422131148,0.1546170594262295,gencast,ERA5,7,5,JJAS
1576,2465,1757,56666,0.3900024746349913,0.5271527152715272,0.2718178682304243,0.8247958426132146,0.06469326331967214,0.05335873463114754,gencast,ERA5,7,10,JJAS
102,705,273,61384,0.12639405204460966,0.728,0.09444444444444444,0.4646840148698885,0.012919441598360656,0.006003457991803279,gencast,ERA5,7,20,JJAS
16214,2732,16442,27076,0.8558006967169851,0.5034909358157765,0.4581779134169775,1.7236355959041487,0.30331070696721313,0.522797131147541,graphcast,ERA5,7,1,JJAS
3577,5086,5991,47810,0.41290546000230866,0.6261496655518395,0.24409717483281015,1.1044672746161839,0.13868788422131148,0.15317622950819673,graphcast,ERA5,7,5,JJAS
540,3501,1613,56810,0.133630289532294,0.7491871806781235,0.09550760523523169,0.5327889136352388,0.06469326331967214,0.03446785348360656,graphcast,ERA5,7,10,JJAS
6,801,65,61592,0.007434944237918215,0.9154929577464789,0.006880733944954129,0.08798017348203221,0.012919441598360656,0.001136654713114754,graphcast,ERA5,7,20,JJAS
