model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,CHIRPS,5,20,JF,0.2,0.15006821282401092,733,0.04993178717598909,0.0012997159090909092,0.019254261363636362
gencast,CHIRPS,5,20,JF,0.3,0.17177914110429449,489,0.1282208588957055,0.0022265625,0.019254261363636362
gencast,CHIRPS,5,20,JF,0.4,0.17454545454545456,275,0.22545454545454546,0.0022017045454545458,0.019254261363636362
gencast,CHIRPS,5,20,JF,0.5,0.23958333333333334,192,0.26041666666666663,0.0017755681818181815,0.019254261363636362
gencast,CHIRPS,5,20,JF,0.6,0.22727272727272727,88,0.3727272727272727,0.0011647727272727272,0.019254261363636362
gencast,CHIRPS,5,20,JF,0.7,0.20588235294117646,68,0.4941176470588235,0.001193181818181818,0.019254261363636362
gencast,CHIRPS,5,20,JF,0.8,0.2857142857142857,28,0.5142857142857143,0.0005113636363636364,0.019254261363636362
gencast,CHIRPS,5,20,JF,0.9,0.5,8,0.4,0.00011363636363636364,0.019254261363636362
gencast,CHIRPS,5,20,JF,1.0,0.0,2,1.0,7.102272727272727e-05,0.019254261363636362
gencast,CHIRPS,7,1,JF,0.0,0.034349536386625454,14236,0.034349536386625454,0.018020341981132074,0.06286114386792452
gencast,CHIRPS,7,1,JF,0.1,0.11830357142857142,1792,0.01830357142857142,0.001208726415094339,0.06286114386792452
gencast,CHIRPS,7,1,JF,0.2,0.1801125703564728,1066,0.019887429643527216,0.0007812500000000005,0.06286114386792452
gencast,CHIRPS,7,1,JF,0.3,0.27054361567635904,791,0.02945638432364095,0.0008586379716981128,0.06286114386792452
gencast,CHIRPS,7,1,JF,0.4,0.3583106267029973,734,0.04168937329700273,0.0011276533018867926,0.06286114386792452
gencast,CHIRPS,7,1,JF,0.5,0.40092879256965946,646,0.09907120743034054,0.0023584905660377353,0.06286114386792452
gencast,CHIRPS,7,1,JF,0.6,0.5226130653266332,796,0.07738693467336677,0.002270047169811319,0.06286114386792452
gencast,CHIRPS,7,1,JF,0.7,0.5964912280701754,912,0.10350877192982455,0.00347877358490566,0.06286114386792452
gencast,CHIRPS,7,1,JF,0.8,0.7236743838685586,1339,0.0763256161314414,0.0037662146226415108,0.06286114386792452
gencast,CHIRPS,7,1,JF,0.9,0.7458175930922828,1853,0.15418240690771723,0.010528449292452832,0.06286114386792452
gencast,CHIRPS,7,1,JF,1.0,0.8313699091215079,2971,0.16863009087849212,0.018462558962264154,0.06286114386792452
gencast,CHIRPS,7,5,JF,0.0,0.015152356108120109,18017,0.015152356108120109,0.010060436320754717,0.04918926886792453
gencast,CHIRPS,7,5,JF,0.1,0.1796151104775481,1403,0.0796151104775481,0.004116303066037735,0.04918926886792453
gencast,CHIRPS,7,5,JF,0.2,0.30921704658077304,1009,0.10921704658077303,0.004061025943396225,0.04918926886792453
gencast,CHIRPS,7,5,JF,0.3,0.3584905660377358,901,0.058490566037735836,0.0019420695754716977,0.04918926886792453
gencast,CHIRPS,7,5,JF,0.4,0.3761261261261261,888,0.023873873873873908,0.0007812500000000011,0.04918926886792453
gencast,CHIRPS,7,5,JF,0.5,0.4037854889589905,951,0.09621451104100948,0.003371904481132076,0.04918926886792453
gencast,CHIRPS,7,5,JF,0.6,0.5027203482045702,919,0.09727965179542974,0.00329451650943396,0.04918926886792453
gencast,CHIRPS,7,5,JF,0.7,0.5626911314984709,981,0.137308868501529,0.004963885613207546,0.04918926886792453
gencast,CHIRPS,7,5,JF,0.8,0.6238738738738738,888,0.17612612612612621,0.00576356132075472,0.04918926886792453
gencast,CHIRPS,7,5,JF,0.9,0.6826666666666666,750,0.21733333333333338,0.006006780660377359,0.04918926886792453
gencast,CHIRPS,7,5,JF,1.0,0.6946386946386947,429,0.30536130536130535,0.004827535377358491,0.04918926886792453
gencast,CHIRPS,7,10,JF,0.0,0.014174873172187406,20106,0.014174873172187406,0.010502653301886792,0.0367298054245283
gencast,CHIRPS,7,10,JF,0.1,0.17718446601941748,1648,0.07718446601941747,0.0046875,0.0367298054245283
gencast,CHIRPS,7,10,JF,0.2,0.2158920539730135,1334,0.015892053973013492,0.00078125,0.0367298054245283
gencast,CHIRPS,7,10,JF,0.3,0.2800378429517502,1057,0.019962157048249773,0.0007775648584905664,0.0367298054245283
gencast,CHIRPS,7,10,JF,0.4,0.32716763005780347,865,0.07283236994219655,0.0023216391509433966,0.0367298054245283
gencast,CHIRPS,7,10,JF,0.5,0.3654891304347826,736,0.1345108695652174,0.003648290094339623,0.0367298054245283
gencast,CHIRPS,7,10,JF,0.6,0.36528028933092227,553,0.2347197106690777,0.004783313679245282,0.0367298054245283
gencast,CHIRPS,7,10,JF,0.7,0.4432314410480349,458,0.25676855895196504,0.0043337264150943395,0.0367298054245283
gencast,CHIRPS,7,10,JF,0.8,0.4819277108433735,249,0.31807228915662655,0.0029186320754716988,0.0367298054245283
gencast,CHIRPS,7,10,JF,0.9,0.5288461538461539,104,0.37115384615384617,0.0014224646226415096,0.0367298054245283
gencast,CHIRPS,7,10,JF,1.0,0.4230769230769231,26,0.5769230769230769,0.0005527712264150943,0.0367298054245283
gencast,CHIRPS,7,20,JF,0.0,0.011282484682019861,23665,0.011282484682019861,0.00983932783018868,0.0197155070754717
gencast,CHIRPS,7,20,JF,0.1,0.09483248154457695,1761,0.005167518455423056,0.00033534787735849065,0.0197155070754717
gencast,CHIRPS,7,20,JF,0.2,0.1003627569528416,827,0.09963724304715842,0.003036556603773585,0.0197155070754717
gencast,CHIRPS,7,20,JF,0.3,0.17634408602150536,465,0.12365591397849462,0.002118956367924528,0.0197155070754717
gencast,CHIRPS,7,20,JF,0.4,0.17050691244239632,217,0.2294930875576037,0.0018352004716981135,0.0197155070754717
gencast,CHIRPS,7,20,JF,0.5,0.2184873949579832,119,0.2815126050420168,0.0012345224056603775,0.0197155070754717
gencast,CHIRPS,7,20,JF,0.6,0.125,56,0.475,0.000980247641509434,0.0197155070754717
gencast,CHIRPS,7,20,JF,0.7,0.3157894736842105,19,0.38421052631578945,0.0002690153301886792,0.0197155070754717
gencast,CHIRPS,7,20,JF,0.8,0.6,5,0.20000000000000007,3.6851415094339635e-05,0.0197155070754717
