model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,CHIRPS,7,1,OND,0.2,0.2291296625222025,2815,0.029129662522202476,0.0017408288043478256,0.08210979959239131
gencast,CHIRPS,7,1,OND,0.3,0.27789473684210525,2375,0.02210526315789474,0.0011145550271739132,0.08210979959239131
gencast,CHIRPS,7,1,OND,0.4,0.3467102193187121,2143,0.053289780681287924,0.0024244225543478266,0.08210979959239131
gencast,CHIRPS,7,1,OND,0.5,0.4474169741697417,2168,0.05258302583025831,0.002420176630434783,0.08210979959239131
gencast,CHIRPS,7,1,OND,0.6,0.4833965844402277,2108,0.11660341555977227,0.005218240489130434,0.08210979959239131
gencast,CHIRPS,7,1,OND,0.7,0.5676148796498905,2285,0.1323851203501094,0.00642195991847826,0.08210979959239131
gencast,CHIRPS,7,1,OND,0.8,0.6534810126582279,2528,0.14651898734177216,0.007863451086956522,0.08210979959239131
gencast,CHIRPS,7,1,OND,0.9,0.7062304211625479,2873,0.19376957883745216,0.011818529211956523,0.08210979959239131
gencast,CHIRPS,7,1,OND,1.0,0.8208715596330275,4360,0.1791284403669725,0.016580332880434784,0.08210979959239131
gencast,CHIRPS,7,5,OND,0.0,0.034722458854397384,29347,0.034722458854397384,0.021632982336956524,0.059375000000000004
gencast,CHIRPS,7,5,OND,0.1,0.16762342135476463,4355,0.06762342135476462,0.00625212296195652,0.059375000000000004
gencast,CHIRPS,7,5,OND,0.2,0.2692036645525018,2838,0.06920366455250176,0.004169497282608696,0.059375000000000004
gencast,CHIRPS,7,5,OND,0.3,0.3059539330725771,2301,0.005953933072577133,0.0002908457880434779,0.059375000000000004
gencast,CHIRPS,7,5,OND,0.4,0.3681771369721936,1942,0.0318228630278064,0.0013119904891304357,0.059375000000000004
gencast,CHIRPS,7,5,OND,0.5,0.43292287751134156,1543,0.06707712248865844,0.002197265624999999,0.059375000000000004
gencast,CHIRPS,7,5,OND,0.6,0.4577516531961793,1361,0.1422483468038207,0.004110054347826087,0.059375000000000004
gencast,CHIRPS,7,5,OND,0.7,0.5121746431570109,1191,0.18782535684298907,0.004749065896739129,0.059375000000000004
gencast,CHIRPS,7,5,OND,0.8,0.5730337078651685,979,0.22696629213483155,0.004717221467391307,0.059375000000000004
gencast,CHIRPS,7,5,OND,0.9,0.5549597855227882,746,0.3450402144772118,0.0054645040760869555,0.059375000000000004
gencast,CHIRPS,7,5,OND,1.0,0.5788423153692615,501,0.42115768463073855,0.00447944972826087,0.059375000000000004
gencast,CHIRPS,7,10,OND,0.0,0.027357327054602535,35676,0.027357327054602535,0.020720108695652176,0.04562669836956522
gencast,CHIRPS,7,10,OND,0.1,0.13014513442778966,4203,0.030145134427789655,0.0026897927989130415,0.04562669836956522
gencast,CHIRPS,7,10,OND,0.2,0.18017276840806254,2431,0.019827231591937472,0.0010232676630434782,0.04562669836956522
gencast,CHIRPS,7,10,OND,0.3,0.22556390977443608,1596,0.07443609022556391,0.0025220788043478263,0.04562669836956522
gencast,CHIRPS,7,10,OND,0.4,0.24146757679180889,1172,0.15853242320819114,0.003944463315217392,0.04562669836956522
gencast,CHIRPS,7,10,OND,0.5,0.27933673469387754,784,0.22066326530612246,0.003672724184782609,0.04562669836956522
gencast,CHIRPS,7,10,OND,0.6,0.2764378478664193,539,0.3235621521335807,0.003702445652173913,0.04562669836956522
gencast,CHIRPS,7,10,OND,0.7,0.29239766081871343,342,0.4076023391812865,0.0029594089673913044,0.04562669836956522
gencast,CHIRPS,7,10,OND,0.8,0.27835051546391754,194,0.5216494845360825,0.0021484375,0.04562669836956522
gencast,CHIRPS,7,10,OND,0.9,0.27184466019417475,103,0.6281553398058253,0.0013735563858695654,0.04562669836956522
