hits,misses,false_alarms,correct_negatives,pod,far,csi,frequency_bias,observed_event_rate,forecast_event_rate,model,obs,lead_day,threshold_mm_day,season
67,2433,212,153960,0.0268,0.7598566308243727,0.024705014749262538,0.1116,0.01595690359477124,0.0017807904411764705,neuralgcm,CHIRPS,7,20,annual
37377,14493,8326,93404,0.72058993637941,0.1821762247554865,0.6209216559239816,0.88110661268556,0.3376953125,0.29754557291666667,fourcastnet,ERA5,1,1,annual
10269,13857,3494,125980,0.42564038796319326,0.25386906924362423,0.3717958001448226,0.5704634004808091,0.1570703125,0.08960286458333333,fourcastnet,ERA5,1,5,annual
2952,8388,1704,140556,0.26031746031746034,0.36597938144329895,0.22631094756209752,0.4105820105820106,0.073828125,0.0303125,fourcastnet,ERA5,1,10,annual
292,2300,401,150607,0.11265432098765432,0.5786435786435786,0.0975609756097561,0.2673611111111111,0.016875,0.00451171875,fourcastnet,ERA5,1,20,annual
42494,9376,8197,93533,0.8192404087140929,0.16170523367067133,0.7074433549203389,0.9772700983227299,0.3376953125,0.33001953125,gencast,ERA5,1,1,annual
15879,8247,5916,123558,0.6581696095498633,0.27143840330351,0.5285600159776314,0.9033822432230788,0.1570703125,0.14189453125,gencast,ERA5,1,5,annual
5827,5513,3887,138373,0.5138447971781305,0.40014412188593784,0.3826755106061601,0.8566137566137566,0.073828125,0.0632421875,gencast,ERA5,1,10,annual
875,1717,1237,149771,0.33757716049382713,0.5857007575757576,0.22851919561243145,0.8148148148148148,0.016875,0.01375,gencast,ERA5,1,20,annual
40801,11069,15974,85756,0.7866011181800655,0.28135623073535887,0.6013943753316432,1.0945633314054366,0.3376953125,0.36962890625,graphcast,ERA5,1,1,annual
11541,12585,7534,121940,0.47836359114648097,0.3949672346002621,0.36452937460518003,0.7906408024537843,0.1570703125,0.12418619791666667,graphcast,ERA5,1,5,annual
3351,7989,4531,137729,0.2955026455026455,0.5748540979446841,0.21113981475647406,0.6950617283950618,0.073828125,0.05131510416666667,graphcast,ERA5,1,10,annual
436,2156,1294,149714,0.16820987654320987,0.7479768786127168,0.11219763252702007,0.6674382716049383,0.016875,0.011263020833333333,graphcast,ERA5,1,20,annual
43445,8425,20683,81047,0.8375747059957587,0.32252682135728544,0.59880363320607,1.2363215731636785,0.3376953125,0.4175,neuralgcm,ERA5,1,1,annual
13469,10657,10851,118623,0.5582773771035398,0.44617598684210524,0.3850816250679018,1.0080411174666335,0.1570703125,0.15833333333333333,neuralgcm,ERA5,1,5,annual
