model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,CHIRPS,7,10,MAM,0.1,0.13851063829787233,4700,0.038510638297872324,0.0038425611413043462,0.046301800271739135
gencast,CHIRPS,7,10,MAM,0.2,0.20368509212730318,2985,0.003685092127303169,0.00023352581521739047,0.046301800271739135
gencast,CHIRPS,7,10,MAM,0.3,0.25526932084309134,2135,0.04473067915690865,0.00202742866847826,0.046301800271739135
gencast,CHIRPS,7,10,MAM,0.4,0.296875,1536,0.10312500000000002,0.0033627717391304353,0.046301800271739135
gencast,CHIRPS,7,10,MAM,0.5,0.3188539741219963,1082,0.1811460258780037,0.004161005434782609,0.046301800271739135
gencast,CHIRPS,7,10,MAM,0.6,0.36657303370786515,712,0.23342696629213483,0.0035283627717391302,0.046301800271739135
gencast,CHIRPS,7,10,MAM,0.7,0.4232456140350877,456,0.27675438596491225,0.0026791779891304343,0.046301800271739135
gencast,CHIRPS,7,10,MAM,0.8,0.41697416974169743,271,0.3830258302583026,0.0022036345108695653,0.046301800271739135
gencast,CHIRPS,7,10,MAM,0.9,0.45614035087719296,171,0.44385964912280707,0.0016113281250000001,0.046301800271739135
gencast,CHIRPS,7,10,MAM,1.0,0.5338983050847458,118,0.4661016949152542,0.0011676290760869565,0.046301800271739135
gencast,CHIRPS,7,20,MAM,0.0,0.01416699066874028,41152,0.01416699066874028,0.012376868206521738,0.02243333899456522
gencast,CHIRPS,7,20,MAM,0.1,0.08358032009484291,3374,0.016419679905157095,0.0011761209239130443,0.02243333899456522
gencast,CHIRPS,7,20,MAM,0.2,0.09561466570812366,1391,0.10438533429187635,0.0030825407608695656,0.02243333899456522
gencast,CHIRPS,7,20,MAM,0.3,0.14638447971781304,567,0.15361552028218695,0.0018490998641304346,0.02243333899456522
gencast,CHIRPS,7,20,MAM,0.4,0.1605351170568562,299,0.23946488294314383,0.0015200407608695653,0.02243333899456522
gencast,CHIRPS,7,20,MAM,0.5,0.18796992481203006,133,0.31203007518796994,0.0008810292119565217,0.02243333899456522
gencast,CHIRPS,7,20,MAM,0.6,0.2894736842105263,76,0.31052631578947365,0.0005010190217391304,0.02243333899456522
gencast,CHIRPS,7,20,MAM,0.7,0.32075471698113206,53,0.3792452830188679,0.00042671535326086954,0.02243333899456522
gencast,CHIRPS,7,20,MAM,0.8,0.25925925925925924,27,0.5407407407407407,0.00030995244565217397,0.02243333899456522
gencast,CHIRPS,7,20,MAM,0.9,0.5,24,0.4,0.00020380434782608697,0.02243333899456522
gencast,CHIRPS,7,20,MAM,1.0,0.375,8,0.625,0.00010614809782608695,0.02243333899456522
gencast,ERA5,1,1,MAM,0.0,0.040257937396444406,22331,0.040257937396444406,0.019085427989130436,0.06844217051630434
gencast,ERA5,1,1,MAM,0.1,0.21740246406570843,3896,0.11740246406570842,0.009710427989130436,0.06844217051630434
gencast,ERA5,1,1,MAM,0.2,0.3789709172259508,2235,0.17897091722595077,0.008491847826086956,0.06844217051630434
gencast,ERA5,1,1,MAM,0.3,0.4762180974477958,1724,0.17621809744779582,0.006449558423913044,0.06844217051630434
gencast,ERA5,1,1,MAM,0.4,0.5979247730220493,1542,0.19792477302204925,0.006479279891304346,0.06844217051630434
gencast,ERA5,1,1,MAM,0.5,0.6844547563805105,1293,0.18445475638051045,0.005063264266304348,0.06844217051630434
gencast,ERA5,1,1,MAM,0.6,0.7326732673267327,1313,0.13267326732673268,0.0036981997282608697,0.06844217051630434
gencast,ERA5,1,1,MAM,0.7,0.7937595129375952,1314,0.09375951293759521,0.002615489130434785,0.06844217051630434
gencast,ERA5,1,1,MAM,0.8,0.8265044814340589,1562,0.026504481434058813,0.0008789062499999972,0.06844217051630434
gencast,ERA5,1,1,MAM,0.9,0.8939842209072978,2028,0.006015779092702234,0.00025900135869565496,0.06844217051630434
gencast,ERA5,1,1,MAM,1.0,0.9658021866259853,7866,0.03419781337401473,0.005710767663043475,0.06844217051630434
gencast,ERA5,1,5,MAM,0.0,0.027843927459241618,32754,0.027843927459241618,0.01936141304347826,0.049206012228260855
